"","timestamp","open","high","low","close","volume","Date","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"15","2017-01-25",228.7,229.57,228.51,229.57,84437700,2017-01-25,226.4,228.08,226.27,227.6,95555300,NA,62.0162932790223,NA,0.0594989339526257,0.00639120632832313,NA,1.93000000000001,NA,258212800,0.153846153846159
"16","2017-01-26",229.4,229.71,229.01,229.33,59970700,2017-01-26,228.7,229.57,228.51,229.57,84437700,NA,68.7644936871939,NA,0.0732372780452343,0.00861829163530459,NA,1.97,NA,342650500,0
"17","2017-01-27",229.42,229.59,228.76,228.97,59711100,2017-01-27,229.4,229.71,229.01,229.33,59970700,NA,67.1981831916171,NA,0.0712152537865465,-0.00104597961159936,NA,0.700000000000017,NA,282679800,0.079999999999999
"18","2017-01-30",228.17,228.2,226.41,227.55,79737300,2017-01-30,229.42,229.59,228.76,228.97,59711100,NA,64.8133711180057,NA,0.0725938439339614,-0.00157102367027484,NA,0.830000000000013,NA,222968700,0.155789473684212
"19","2017-01-31",226.98,227.6,226.32,227.53,75880800,2017-01-31,228.17,228.2,226.41,227.55,79737300,NA,56.32255381952,NA,0.0791217904313937,-0.00622099614295557,228.602080673752,2.56,NA,143231400,0.454736842105262
"20","2017-02-01",227.53,228.59,226.94,227.62,79117700,2017-02-01,226.98,227.6,226.32,227.53,75880800,NA,56.2108594078014,NA,0.0786008190011875,-8.7896633615081e-05,228.370666268481,1.28,18.2655915747934,67350600,0.458947368421054
"21","2017-02-02",227.62,228.1,226.82,227.77,69657600,2017-02-02,227.53,228.59,226.94,227.62,79117700,NA,56.6276893073265,NA,0.0746507821513719,0.00039547402470852,228.217713938721,1.65000000000001,55.7932568885926,146468300,0.440000000000001
"22","2017-02-03",228.82,229.55,228.46,229.34,80563200,2017-02-03,227.62,228.1,226.82,227.77,69657600,NA,57.3562756106267,NA,0.0726698985023058,0.000658776018027218,228.14515200099,1.28,37.3302521967431,216125900,0.436936936936937
"23","2017-02-06",228.87,229.33,228.54,228.93,57790100,2017-02-06,228.82,229.55,228.46,229.34,80563200,NA,64.1453032000468,NA,0.0771980650099773,0.00686927073838728,228.603184026113,1.78,143.22754615226,296689100,0.0833333333333344
"24","2017-02-07",229.38,229.66,228.72,228.94,57931200,2017-02-07,228.87,229.33,228.54,228.93,57790100,NA,61.3963709593686,NA,0.0729517492225773,-0.00178933864050723,228.798620868513,0.800000000000011,110.622294756267,238899000,0.175675675675676
"25","2017-02-08",228.94,229.39,228.31,229.24,51566200,2017-02-08,229.38,229.66,228.72,228.94,57931200,NA,61.4397759381317,NA,0.0548033528438922,4.36805206787128e-05,228.937099387195,0.939999999999998,105.895124679258,296830200,0.173423423423426
"26","2017-02-09",229.24,230.95,229.24,230.6,65955200,2017-02-09,228.94,229.39,228.31,229.24,51566200,0.409866455436547,62.7914143179698,NA,0.0552294927190793,0.00130952919320659,229.129069324917,1.07999999999998,85.7935510887828,348396400,0.105855855855856
"27","2017-02-10",231,231.77,230.62,231.51,66015900,2017-02-10,229.24,230.95,229.24,230.6,65955200,0.457472423197025,68.2284448995811,NA,0.0626582857700308,0.00591511815142187,229.710832032816,1.70999999999998,140.583428354241,414351600,0.0616197183098584
"28","2017-02-13",232.08,233.07,232.05,232.77,55182100,2017-02-13,231,231.77,230.62,231.51,66015900,0.521122036766375,71.2551230046617,NA,0.0477409954429929,0.00393846130266251,230.430496918838,1.17000000000002,168.212659410235,480367500,0.0472727272727308
"29","2017-02-14",232.56,233.71,232.16,233.7,71109000,2017-02-14,232.08,233.07,232.05,232.77,55182100,0.608639877575912,74.8304592394731,70.7820259273119,0.0493890921389836,0.00542777243634696,231.364471035304,1.56,195.639623214831,535549600,0.0444444444444419
"30","2017-02-15",233.45,235.14,233.39,234.92,86785800,2017-02-15,232.56,233.71,232.16,233.7,71109000,0.702176590977088,77.095017445881,71.5277801507259,0.048100713524795,0.00398739997084441,232.343595161688,1.55000000000001,191.650719398968,606658600,0.00135317997293901
"31","2017-02-16",234.95,235.16,233.85,234.72,84722400,2017-02-16,233.45,235.14,233.39,234.92,86785800,0.80921587231142,79.6780777605045,74.8166061790684,0.0473298420225589,0.005206789109506,233.44718750541,1.75,212.640283520381,693444400,0.0249433106575963
"32","2017-02-17",233.95,235.09,233.93,235.09,77204100,2017-02-17,234.95,235.16,233.85,234.72,84722400,0.876426621915227,78.1226972268423,77.2521187107819,0.0473116912384817,-0.000851716259647084,234.168528247723,1.31,174.200124841804,608722000,0.0497737556561083
"33","2017-02-21",235.52,236.69,235.51,236.49,88946100,2017-02-21,233.95,235.09,233.93,235.09,77204100,0.931432847829416,78.941685766936,80.0125884493726,0.0401330625715119,0.00157510515525949,234.791953761248,1.16,146.714602616084,685926100,0.00791855203619832
"34","2017-02-22",236.02,236.54,235.83,236.28,62115200,2017-02-22,235.52,236.69,235.51,236.49,88946100,1.01157406412224,81.7288408978881,80.9847150830101,0.038738647029832,0.00593750418999583,235.6819508815,1.59999999999999,160.156465208534,774872200,0.0202634245187425
"35","2017-02-23",236.88,236.9,235.56,236.44,74615900,2017-02-23,236.02,236.54,235.83,236.28,62115200,1.05512066293965,80.018032586447,81.1754306300337,0.0443643479885751,-0.000888381300891972,236.235024957652,0.70999999999998,135.029288421623,712757000,0.0415400202634242
"36","2017-02-24",235.46,236.79,235.41,236.74,82381600,2017-02-24,236.88,236.9,235.56,236.44,74615900,1.08229567832157,80.35543928836,79.7751211853098,0.0434879099988001,0.00067693351713416,236.659643968707,1.34,118.141352183908,787372900,0.0535506402793956
"37","2017-02-27",236.64,237.31,236.35,237.11,56515400,2017-02-27,235.46,236.79,235.41,236.74,82381600,1.10115082826263,81.003152780587,79.6357968872318,0.0435423135910036,0.00126801656957909,237.035805654829,1.38,103.5761011775,869754500,0.0186263096623977
"38","2017-02-28",236.67,236.95,236.02,236.47,96961900,2017-02-28,236.64,237.31,236.35,237.11,56515400,1.11565951035804,81.8001794975905,79.4041857318945,0.0398435038694307,0.0015616759531385,237.400151720585,0.960000000000008,103.443490328739,926269900,0.022222222222221
"39","2017-03-01",238.39,240.32,238.37,239.78,149158200,2017-03-01,236.67,236.95,236.02,236.47,96961900,1.09228416209168,75.8705505426369,77.6993121739469,0.0451571087476965,-0.00270281848731901,237.422890765576,1.09,86.0270720965836,829308000,0.0933333333333337
"40","2017-03-02",239.56,239.57,238.21,238.27,70246000,2017-03-02,238.39,240.32,238.37,239.78,149158200,1.17358920783757,82.8106468703818,78.5864487588721,0.0801565212377311,0.0139004862879402,238.500827125757,3.84999999999999,136.277790954052,978466200,0.0487364620938622
"41","2017-03-03",238.17,238.61,237.73,238.42,81974300,2017-03-03,239.56,239.57,238.21,238.27,70246000,1.17223949916743,72.5579787730802,69.7600410433147,0.0916458339496975,-0.00631735183294957,238.765534040399,1.56999999999999,109.57704440453,908220200,0.211340206185566
"42","2017-03-06",237.5,238.12,237.01,237.71,55391500,2017-03-06,238.17,238.61,237.73,238.42,81974300,1.16263147443716,72.9166952887198,70.5144272803164,0.0918177771524869,0.000629339843297494,238.975940023246,0.880000000000024,94.1456175419482,990194500,0.229746070133012
"43","2017-03-07",237.36,237.77,236.76,237,65103700,2017-03-07,237.5,238.12,237.01,237.71,55391500,1.11768877161016,68.3615822814683,68.5932514152495,0.0905131054644495,-0.0029823809726901,238.863701382895,1.41,74.9862030905094,934803000,0.319852941176469
"44","2017-03-08",237.34,237.64,236.4,236.56,78168800,2017-03-08,237.36,237.77,236.76,237,65103700,1.04570269253914,64.0524241401335,62.4228275328907,0.0923036215272465,-0.00299130218203381,238.515716792812,1.01000000000002,58.8398190761304,869699300,0.479076479076478
"45","2017-03-09",236.7,237.24,235.74,236.86,90683900,2017-03-09,237.34,237.64,236.4,236.56,78168800,0.962522492544049,61.4666026120738,56.8035786503455,0.0930042634296915,-0.00185826559090962,238.087207545143,1.23999999999998,45.3362512568784,791530500,0.58114374034003
"46","2017-03-10",237.97,238.02,236.59,237.69,81991700,2017-03-10,236.7,237.24,235.74,236.86,90683900,0.896499561532216,62.575948653468,59.4576896305127,0.0930039913215139,0.00126737374912711,237.849041600997,1.5,31.7415432469715,882214400,0.5414710485133
"47","2017-03-13",237.62,237.86,237.24,237.81,57256800,2017-03-13,237.97,238.02,236.59,237.69,81991700,0.862517310436317,65.5324725138434,53.8024215336459,0.0945914150637404,0.00349805435191097,237.931292775543,1.43000000000001,58.2488913644266,964206100,0.535641547861507
"48","2017-03-14",237.18,237.24,236.19,236.9,59880800,2017-03-14,237.62,237.86,237.24,237.81,57256800,0.830044342955705,65.9512845525896,60.0443188481444,0.0928689729694592,0.000504731871914466,238.018046279974,0.620000000000005,64.5294940183377,1021462900,0.511201629327901
"49","2017-03-15",237.56,239.44,237.29,238.95,96081800,2017-03-15,237.18,237.24,236.19,236.9,59880800,0.764449563133907,59.997576131927,57.041638939467,0.0490980719467817,-0.00383392435243479,237.768416930709,1.62,10.9389987550829,961582100,0.696537678207737
"50","2017-03-16",239.11,239.2,238.1,238.48,78344000,2017-03-16,237.56,239.44,237.29,238.95,96081800,0.773339671129625,67.1844651967312,62.0884312741414,0.0634374173559678,0.0086162138594279,238.250287633079,2.53999999999999,113.220792244697,1057663900,0.279022403258657
"51","2017-03-17",237.75,237.97,237.03,237.03,89002100,2017-03-17,239.11,239.2,238.1,238.48,78344000,0.755562164803214,64.330804733123,61.2541822865504,0.0645485734866977,-0.00196887565435144,238.440621322001,1.09999999999999,103.576615831522,979319900,0.401746724890832
"52","2017-03-20",237.03,237.36,236.32,236.77,52537000,2017-03-20,237.75,237.97,237.03,237.03,89002100,0.684233164205716,56.3751492772438,57.9460050888395,0.0711116058448794,-0.00609873396706462,238.089997714685,1.44999999999999,10.1755862438367,890317800,0.718340611353713
"53","2017-03-21",237.47,237.61,233.58,233.73,131809300,2017-03-21,237.03,237.36,236.32,236.77,52537000,0.611815600967813,55.0602715754474,55.6850077858336,0.0695085043203976,-0.00109750960784361,237.734291077897,1.04000000000002,-42.8833161571012,837780800,0.775109170305676
"54","2017-03-22",233.77,234.61,233.05,234.28,97569200,2017-03-22,237.47,237.61,233.58,233.73,131809300,0.445753620143363,42.5607843375211,39.6146482448156,0.0981164696056386,-0.0129226027840312,236.459337343257,4.03,-182.499816552928,705971500,0.974958263772959
"55","2017-03-23",234.28,235.34,233.6,234.03,100410300,2017-03-23,233.77,234.61,233.05,234.28,97569200,0.329008147562493,44.9937698302042,42.5939417728012,0.0992173309833874,0.00235037821070527,235.697448071531,1.56,-224.925886398671,803540700,0.807511737089203
"56","2017-03-24",234.38,235.04,232.96,233.86,112504900,2017-03-24,234.28,235.34,233.6,234.03,100410300,0.225281384131071,44.0797983996151,40.1178166929113,0.0951158218642217,-0.00106766895325006,235.057920606275,1.74000000000001,-175.006704210246,703130400,0.84663536776213
"57","2017-03-27",231.93,233.92,231.61,233.62,87454500,2017-03-27,234.38,235.04,232.96,233.86,112504900,0.135629711110519,43.4336970736085,35.451467618004,0.0944056015118121,-0.000726666556158939,234.539627985525,2.07999999999998,-171.669314844238,590625500,0.86111111111111
"58","2017-03-28",233.27,235.81,233.14,235.32,93483900,2017-03-28,231.93,233.92,231.61,233.62,87454500,0.0556501298986767,42.4868868333506,42.145880835294,0.0937020979949599,-0.00102678198462325,234.090865884509,2.30999999999997,-178.562043943162,503171000,0.743295019157089
"59","2017-03-29",234.99,235.81,234.73,235.54,61950400,2017-03-29,233.27,235.81,233.14,235.32,93483900,0.0499437843230366,50.6870014482624,50.1244782193518,0.0890591404909044,0.00725042626870565,234.336872547978,2.67000000000002,-84.6864627253971,596654900,0.526181353767562
"60","2017-03-30",235.47,236.52,235.27,236.29,56737900,2017-03-30,234.99,235.81,234.73,235.54,61950400,0.052360425871667,51.6477899962788,51.3013841907312,0.0901358556683271,0.000934460417147065,234.606782048383,1.08000000000001,-48.994770306246,658605300,0.498084291187741
"61","2017-03-31",235.9,236.51,235.68,235.74,73733100,2017-03-31,235.47,236.52,235.27,236.29,56737900,0.0790658348506446,54.8755524853922,61.4113220662881,0.0881162757200204,0.00317911379807434,235.066249332179,1.25,-13.2515415220244,715343200,0.402298850574714
"62","2017-04-03",235.8,236.03,233.91,235.33,85546500,2017-04-03,235.9,236.51,235.68,235.74,73733100,0.0804478786365692,52.1274205089616,57.1902247379095,0.0887045377778586,-0.00233036141305298,235.232462990516,0.829999999999984,-10.7495944926048,641610100,0.472541507024265
"63","2017-04-04",235,235.58,234.56,235.48,56466200,2017-04-04,235.8,236.03,233.91,235.33,85546500,0.0667267004655914,50.112711035751,61.2621008379821,0.0493988539075376,-0.00174071837955481,235.224970877815,2.12,-49.396471680593,556063600,0.524904214559386
"64","2017-04-05",236.26,237.39,234.54,234.78,108800600,2017-04-05,235,235.58,234.56,235.48,56466200,0.0602970356083254,50.8609919442878,64.6645665095904,0.048453230153318,0.000637199741191807,235.273014310542,1.02000000000001,-38.9584320960762,612529800,0.4901185770751
"65","2017-04-06",234.94,236.04,234.43,235.44,69135800,2017-04-06,236.26,237.39,234.54,234.78,108800600,0.0308560215307452,47.295755075889,52.4777208030014,0.0515364352470896,-0.00297707870968456,235.080613160201,2.84999999999999,-17.3504050169842,503729200,0.501572327044026
"66","2017-04-07",235.15,236,234.64,235.2,74412300,2017-04-07,234.94,236.04,234.43,235.44,69135800,0.0298007485273422,50.7977770471235,50.4284374455942,0.0526136586413035,0.00280719847484079,235.160059888974,1.60999999999999,-28.1321039278519,572865000,0.361666666666669
"67","2017-04-10",235.36,236.26,234.73,235.34,67615300,2017-04-10,235.15,236,234.64,235.2,74412300,0.0205008888589653,49.5094868987196,48.3374062160072,0.0526061124664177,-0.00101988790074525,235.143158611906,1.36000000000001,-25.1461333034504,498452700,0.401666666666671
"68","2017-04-11",234.9,235.18,233.34,235.06,88045300,2017-04-11,235.36,236.26,234.73,235.34,67615300,0.0177256995445019,50.301287080522,47.1227102211444,0.035134943920524,0.000595061011311238,235.180004579756,1.53,-10.8951023674909,566068000,0.354671280276815
"69","2017-04-12",234.74,234.96,233.77,234.03,81864400,2017-04-12,234.9,235.18,233.34,235.06,88045300,0.00585851330590081,48.6577755961081,53.1764931707701,0.0351730533269157,-0.00119047633107527,235.117397183697,2,-63.1850419084457,478022700,0.40311418685121
"70","2017-04-13",233.64,234.49,232.51,232.51,92880400,2017-04-13,234.74,234.96,233.77,234.03,81864400,-0.0384404862661003,43.081453292723,49.5065688335721,0.0348846260644893,-0.00439148843637582,234.733093152163,1.28999999999999,-78.5352197926885,396158300,0.581314878892734
"71","2017-04-17",233.11,234.57,232.88,234.57,68405400,2017-04-17,233.64,234.49,232.51,232.51,92880400,-0.124367522723734,36.4438549027545,42.050201329281,0.0454595772967503,-0.00651607741316873,233.950109688007,1.98000000000002,-150.514890818738,303277900,0.84429065743945
"72","2017-04-18",233.72,234.49,233.08,233.87,83225800,2017-04-18,233.11,234.57,232.88,234.57,68405400,-0.120339621535059,48.1118695474445,52.7878916674961,0.0717381274485395,0.00882081594936945,234.059348536365,2.06,-73.6872642877863,371683300,0.577868852459016
"73","2017-04-19",234.52,234.95,233.18,233.44,68699900,2017-04-19,233.72,234.49,233.08,233.87,83225800,-0.139611491474056,45.0830839111092,51.2208110125816,0.0727411297204512,-0.00298864538055366,233.917951450179,1.48999999999998,-81.8030689557441,288457500,0.721311475409833
"74","2017-04-20",234.15,235.85,233.78,235.34,92572200,2017-04-20,234.52,234.95,233.18,233.44,68699900,-0.167766525391722,43.2806267806473,47.4078946443418,0.0718676097735586,-0.00184032064950301,233.679563270165,1.76999999999998,-69.9086354258781,219757600,0.809426229508195
"75","2017-04-21",235.25,235.31,234.13,234.59,110389800,2017-04-21,234.15,235.85,233.78,235.34,92572200,-0.123287796427329,52.3466108250367,51.7412163134589,0.0846290963024953,0.00810619226130704,234.140160826679,2.41,26.582959913261,312329800,0.420081967213112
"76","2017-04-24",237.18,237.41,234.56,237.17,119209900,2017-04-24,235.25,235.31,234.13,234.59,110389800,-0.112543547963062,49.0160728779378,47.9659120680173,0.0862305535960597,-0.00319196747086092,234.240224948752,1.21000000000001,-3.62953789595406,201940000,0.573770491803276
"77","2017-04-25",237.91,238.95,237.81,238.55,76698300,2017-04-25,237.18,237.41,234.56,237.17,119209900,-0.0151755258086195,58.7410233015584,55.972637987205,0.105451862535575,0.0109378740118808,235.171665395801,2.84999999999999,138.621273028063,321149900,0.0489795918367365
"78","2017-04-26",238.51,239.53,238.35,238.4,84702500,2017-04-26,237.91,238.95,237.81,238.55,76698300,0.1079434144025,62.8255583705988,62.2644905889878,0.107704592445495,0.00580174838531278,236.317450640659,1.78,280.286135072588,397848200,0.0621118012422325
"79","2017-04-27",238.77,238.95,237.98,238.6,57410300,2017-04-27,238.51,239.53,238.35,238.4,84702500,0.197878165707488,62.1058549325842,56.6795303400987,0.102638988193753,-0.000628996770920764,237.108680411492,1.18000000000001,242.294560591176,313145700,0.16096866096866
"80","2017-04-28",238.9,238.93,237.93,238.08,63532800,2017-04-28,238.77,238.95,237.98,238.6,57410300,0.272676553619844,62.7190902265292,57.5209550304459,0.0894408489344983,0.000838574472620479,237.747150575059,0.969999999999999,177.932894269284,370556000,0.132478632478633
"81","2017-05-01",238.68,239.17,238.2,238.68,66882500,2017-05-01,238.9,238.93,237.93,238.08,63532800,0.310494876288758,60.0003552053799,58.9438242072405,0.0851060308991098,-0.0021817580190886,238.030848764717,1,141.268324596057,307023200,0.206552706552705
"82","2017-05-02",238.84,238.98,238.3,238.77,57375700,2017-05-02,238.68,239.17,238.2,238.68,66882500,0.356722792607389,62.0447804256908,57.1629340180183,0.0803653835039482,0.0025169910091547,238.420734370531,1.08999999999997,133.755188746514,373905700,0.12108262108262
"83","2017-05-03",238.77,238.88,237.7,238.48,73137700,2017-05-03,238.84,238.98,238.3,238.77,57375700,0.391801291160232,62.3555879727037,58.3107345984644,0.077520134096717,0.000377002831986495,238.720055003496,0.679999999999978,112.635024439798,431281400,0.108262108262107
"84","2017-05-04",238.83,238.92,237.78,238.76,61462700,2017-05-04,238.77,238.88,237.7,238.48,73137700,0.404986056306589,60.6326610847269,53.4665270887157,0.0716090143124042,-0.00121529611605187,238.826209972555,1.18000000000001,86.6573844108246,358143700,0.149572649572651
"85","2017-05-05",239.19,239.72,238.68,239.7,62001300,2017-05-05,238.83,238.92,237.78,238.76,61462700,0.420054010807824,61.7320992917048,55.092935627049,0.0659907510874082,0.00117341393063342,238.97838941556,1.13999999999999,81.0464917402376,419606400,0.115789473684212
"86","2017-05-08",239.75,239.92,239.17,239.66,48385700,2017-05-08,239.19,239.72,238.68,239.7,62001300,0.458549475205405,65.2416272611394,62.8107159348752,0.0410223065204661,0.00392927813988919,239.38378592152,1.03999999999999,98.9162714849639,481607700,0.00301204819277263
"87","2017-05-09",239.96,240.19,239.04,239.44,51363200,2017-05-09,239.75,239.92,239.17,239.66,48385700,0.482030333412897,64.9685822284961,62.9447393228961,0.0303073554149663,-0.000166889185968522,239.652397271079,0.75,94.1089448935351,433222000,0.0385756676557851
"88","2017-05-10",239.39,239.87,239.15,239.87,54293800,2017-05-10,239.96,240.19,239.04,239.44,51363200,0.487483567334013,63.3970407270451,64.8377317849105,0.0306999933831945,-0.000918388709926887,239.759735537443,1.15000000000001,84.0281083183616,381858800,0.117004680187208
"89","2017-05-11",239.35,239.57,238.13,239.38,62358300,2017-05-11,239.39,239.87,239.15,239.87,54293800,0.500528619512086,65.1704181827403,67.8547292817521,0.0314788971621162,0.0017942463764955,239.963169069886,0.719999999999999,79.3668054433589,436152600,0.0528052805280517
"90","2017-05-12",239.09,239.43,238.67,238.98,53912700,2017-05-12,239.35,239.57,238.13,239.38,62358300,0.488599130847156,61.513082819786,68.8827005386692,0.0310934085247239,-0.00204486247571456,239.934288407476,1.74000000000001,56.2235810727612,373794300,0.143872113676732
"91","2017-05-15",239.47,240.44,239.45,240.3,61918900,2017-05-15,239.09,239.43,238.67,238.98,53912700,0.460290473349412,58.6209659257095,65.7805519170418,0.0308737195150386,-0.00167238102361633,239.764400082806,0.760000000000019,52.8189101371618,319881600,0.485943775100403
"92","2017-05-16",240.64,240.67,239.63,240.08,51241800,2017-05-16,239.47,240.44,239.45,240.3,61918900,0.476946444737791,64.5450808162281,66.9429689583713,0.0423440896506947,0.00550827632081496,240.061106242893,1.46000000000001,90.6784567608808,381800500,0.0510948905109438
"93","2017-05-17",240.08,240.08,235.75,235.82,172174100,2017-05-17,240.64,240.67,239.63,240.08,51241800,0.477149492509699,62.9280407991347,64.0583836822954,0.041930345629269,-0.000915941610311499,240.194897763516,1.03999999999999,97.5057270831191,330558700,0.19865319865319
"94","2017-05-18",235.73,237.75,235.43,236.77,107047700,2017-05-18,240.08,240.08,235.75,235.82,172174100,0.329593179019216,41.3339105816718,44.8883905705497,0.108341092579166,-0.0179033989835844,238.872397946297,4.33000000000001,-75.2138390907514,158384600,0.985772357723579
"95","2017-05-19",237.33,239.08,237.27,238.31,115011400,2017-05-19,235.73,237.75,235.43,236.77,107047700,0.241913741537703,45.8005897179911,47.9231412071737,0.108487143108005,0.0040204036463809,238.200232020842,2.31999999999999,-130.807655810797,265432300,0.744274809160304
"96","2017-05-22",238.9,239.71,238.82,239.52,61010600,2017-05-22,237.33,239.08,237.27,238.31,115011400,0.221999677334028,52.1594021339615,48.9875769065727,0.116471309408682,0.00648314134036454,238.212080218816,2.31,-39.5158473430928,380443700,0.450381679389312
"97","2017-05-23",239.95,240.24,239.51,240.05,48341700,2017-05-23,238.9,239.71,238.82,239.52,61010600,0.244354720544426,56.4797812202712,49.8716111675212,0.120360309673002,0.00506457353604617,238.623248674689,1.40000000000001,56.0974152864046,441454300,0.219465648854958
"98","2017-05-24",240.32,240.73,239.93,240.61,46927700,2017-05-24,239.95,240.24,239.51,240.05,48341700,0.276763365971044,58.2579548400834,51.1074064815715,0.120578296958208,0.00221031430563112,239.103344957556,0.730000000000018,102.159896840736,489796000,0.118320610687019
"99","2017-05-25",241.2,242.08,240.96,241.76,64071700,2017-05-25,240.32,240.73,239.93,240.61,46927700,0.317639664024649,60.1124156889107,49.9765446197925,0.12036140013771,0.00233013045968811,239.641150073937,0.799999999999983,129.630039794155,536723700,0.0226415094339578
"100","2017-05-26",241.54,241.9,241.45,241.71,43404500,2017-05-26,241.2,242.08,240.96,241.76,64071700,0.384297454328753,63.6808231523814,51.7985351381502,0.121435891001001,0.00476813308779178,240.41336176097,1.47,195.234354543065,600795400,0.0481203007518829
"101","2017-05-30",241.34,241.79,241.16,241.5,35201900,2017-05-30,241.54,241.9,241.45,241.71,43404500,0.430316584330548,63.4151872146396,64.3091854625282,0.118833551713341,-0.000206838067215109,240.958284898209,0.450000000000017,174.091512736925,557390900,0.0556390977443615
"102","2017-05-31",241.84,241.88,240.64,241.44,91796000,2017-05-31,241.34,241.79,241.16,241.5,35201900,0.454364510080785,62.2408637300161,66.3509624008361,0.118813791500428,-0.000869187364586743,241.278496753774,0.629999999999995,139.37753721244,522189000,0.0872180451127838
"103","2017-06-01",241.97,243.38,241.64,243.36,68962000,2017-06-01,241.84,241.88,240.64,241.44,91796000,0.465954160447346,61.8882337805693,66.2987747194545,0.0427074451762252,-0.000248478073088698,241.480341161095,1.24000000000001,114.230543104791,430393000,0.0962406015037615
"104","2017-06-02",243.42,244.35,243.08,244.17,88666100,2017-06-02,241.97,243.38,241.64,243.36,68962000,0.533341747669236,68.1138258408805,69.8912204498761,0.0511785844786024,0.00792083349144335,242.248837296207,1.94,175.836454704884,499355000,0.00251572327043797
"105","2017-06-05",243.97,244.3,243.76,243.99,44698800,2017-06-05,243.42,244.35,243.08,244.17,88666100,0.60663500266056,70.3167592615487,71.2582522754798,0.0469318894046592,0.00332287549607724,243.067786368597,1.26999999999998,196.712448672231,588021100,0.0201793721973102
"106","2017-06-06",243.34,243.98,243.12,243.21,50375400,2017-06-06,243.97,244.3,243.76,243.99,44698800,0.650926484285241,69.1730696509871,68.5015244679202,0.047781058719592,-0.000737463160265683,243.592941156938,0.54000000000002,166.570117196199,543322300,0.0403587443946172
"107","2017-06-07",243.6,243.92,242.83,243.66,54144300,2017-06-07,243.34,243.98,243.12,243.21,50375400,0.652290258688182,64.2930649564365,63.2871686912994,0.0554476810347136,-0.00320197317906867,243.699765729069,0.870000000000005,120.302378730709,492946900,0.127802690582958
"108","2017-06-08",243.77,244.33,243.17,243.78,65950700,2017-06-08,243.6,243.92,242.83,243.66,54144300,0.660671864161122,65.7924320792238,68.6348751391053,0.055260221252836,0.00184854325853578,243.903846121022,1.08999999999997,105.751636452808,547091200,0.0773542600896859
"109","2017-06-09",244.09,245.01,241.95,243.41,132256400,2017-06-09,243.77,244.33,243.17,243.78,65950700,0.663558751445326,66.2000236761903,68.2304757600124,0.0514358463669389,0.000492368301429735,244.072070313288,1.16000000000003,102.914698279701,613041900,0.0805084745762704
